City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Weather Description
595,Vestmannaeyjar,63.4427,-20.2734,42.42,81,93,17.92,IS,2021-04-01 06:22:00,overcast clouds
596,Yoichi,43.2039,140.7703,52.0,76,40,20.71,JP,2021-04-01 06:23:55,scattered clouds
597,Buluang,13.3068,123.3425,88.84,50,85,1.54,PH,2021-04-01 06:23:56,overcast clouds
598,Gornopravdinsk,60.05,69.9,32.43,91,100,11.54,RU,2021-04-01 06:22:06,overcast clouds
599,Bay Roberts,47.5999,-53.2648,25.0,87,9,3.33,CA,2021-04-01 06:23:56,clear sky
600,Chicama,-7.8447,-79.1469,70.03,81,42,5.48,PE,2021-04-01 06:23:56,scattered clouds
601,Methoni,36.8197,21.7049,53.01,50,40,5.75,GR,2021-04-01 06:23:56,scattered clouds
602,Craig,40.5153,-107.5464,30.2,74,1,5.12,US,2021-04-01 06:20:33,clear sky
603,Coari,-4.085,-63.1414,72.77,98,100,0.72,BR,2021-04-01 06:23:57,overcast clouds
604,Alice Springs,-23.7,133.8833,87.01,20,0,14.97,AU,2021-04-01 06:22:00,clear sky
605,Nuuk,64.1835,-51.7216,32.0,86,75,54.09,GL,2021-04-01 06:17:44,light snow
606,San Luis,-33.295,-66.3356,60.69,68,8,8.7,AR,2021-04-01 06:23:57,clear sky
607,Save,8.0425,2.486,76.55,86,43,3.76,BJ,2021-04-01 06:23:57,scattered clouds
608,High Level,58.5169,-117.136,30.2,80,40,4.07,CA,2021-04-01 06:23:57,scattered clouds
609,Thunder Bay,48.4001,-89.3168,14.0,73,1,3.44,CA,2021-04-01 06:19:19,clear sky
610,Surat Thani,9.1667,99.25,97.0,55,20,19.57,TH,2021-04-01 06:23:58,few clouds
611,Lincoln,40.8,-96.667,33.01,58,1,5.75,US,2021-04-01 06:22:43,clear sky
612,Artesia,33.8658,-118.0831,70.0,32,1,3.44,US,2021-04-01 06:19:51,clear sky
613,Astana,51.1801,71.446,23.0,74,0,2.24,KZ,2021-04-01 06:20:15,clear sky
614,Mildura,-34.2,142.15,89.01,14,5,4.61,AU,2021-04-01 06:23:58,clear sky
615,Dongsheng,39.8161,109.9776,41.43,78,100,6.51,CN,2021-04-01 06:22:01,light rain
616,Umm Kaddadah,13.6017,26.6876,73.38,13,7,19.57,SD,2021-04-01 06:22:07,clear sky
617,Taihe,30.8712,105.3845,58.01,56,100,18.12,CN,2021-04-01 06:23:58,overcast clouds
618,Vaitape,-16.5167,-151.75,82.89,69,100,4.43,PF,2021-04-01 06:23:58,overcast clouds
619,Kara-Tyube,44.6336,45.4369,51.84,55,6,17.92,RU,2021-04-01 06:21:15,clear sky
620,Kasane,-17.8167,25.15,68.0,73,0,10.36,BW,2021-04-01 06:23:59,clear sky
621,Khvalynsk,52.4906,48.1058,35.83,90,98,16.11,RU,2021-04-01 06:21:07,overcast clouds
622,Alexandria,31.2156,29.9553,59.0,63,40,12.66,EG,2021-04-01 06:23:11,scattered clouds
623,Dengfeng,34.4553,113.0281,51.35,58,100,5.26,CN,2021-04-01 06:23:59,overcast clouds
624,Uruguaiana,-29.7547,-57.0883,62.6,82,0,10.36,BR,2021-04-01 06:23:59,clear sky
625,Bilari,28.6333,78.8,94.55,3,0,16.31,IN,2021-04-01 06:23:59,clear sky
626,Mongu,-15.2484,23.1274,67.55,70,20,8.16,ZM,2021-04-01 06:24:00,few clouds
627,Tanggu,39.0211,117.6469,66.2,13,0,11.18,CN,2021-04-01 06:24:00,clear sky
628,Aquin,18.2833,-73.4,75.25,82,1,1.86,HT,2021-04-01 06:24:00,clear sky
629,Hastings,50.8552,0.5729,52.0,81,13,3.0,GB,2021-04-01 06:24:00,few clouds
630,Raudeberg,61.9875,5.1352,37.99,90,97,9.15,NO,2021-04-01 06:24:01,overcast clouds
631,Nagato,34.3833,131.2,66.0,55,0,10.36,JP,2021-04-01 06:24:01,clear sky
632,Paita,-5.0892,-81.1144,70.81,78,22,11.1,PE,2021-04-01 06:24:01,few clouds
633,Almaznyy,48.0448,40.045,46.4,66,0,13.42,RU,2021-04-01 06:24:01,clear sky
634,Barcelos,41.5388,-8.6151,60.01,88,40,6.91,PT,2021-04-01 06:24:02,scattered clouds
635,College,64.8569,-147.8028,17.6,67,90,11.5,US,2021-04-01 06:21:54,mist
636,El Alto,-4.2714,-81.2147,70.7,74,20,11.32,PE,2021-04-01 06:24:02,few clouds
637,Waitara,-38.925,174.25,61.0,83,9,18.01,NZ,2021-04-01 06:24:02,clear sky
638,Chapada Dos Guimaraes,-15.4606,-55.7497,75.2,88,0,1.1,BR,2021-04-01 06:24:03,clear sky
639,Khani,41.9563,42.9566,60.8,36,0,35.68,GE,2021-04-01 06:24:03,clear sky
640,Kawalu,-7.3817,108.2082,82.35,77,88,3.85,ID,2021-04-01 06:24:03,overcast clouds
641,Manggar,-2.8833,108.2667,83.82,72,100,4.92,ID,2021-04-01 06:24:03,moderate rain
642,Llangefni,53.2556,-4.3106,48.2,87,0,18.41,GB,2021-04-01 06:21:56,clear sky
643,Belogorsk,50.9158,128.4611,50.94,28,48,12.88,RU,2021-04-01 06:24:03,scattered clouds
644,Lexington,37.9887,-84.4777,37.99,48,1,12.66,US,2021-04-01 06:24:04,clear sky
645,Saint Stephen,50.3333,-4.9,53.6,66,57,8.05,GB,2021-04-01 06:24:04,broken clouds
646,Otradnoye,59.7775,30.8181,39.0,87,0,11.18,RU,2021-04-01 06:20:33,clear sky
647,Alice Town,25.7167,-79.3,77.41,77,75,13.98,BS,2021-04-01 06:24:04,broken clouds
648,Poum,-20.2333,164.0167,77.72,77,100,13.82,NC,2021-04-01 06:18:33,overcast clouds
649,Dera Ismail Khan,31.8327,70.9024,91.53,5,0,21.72,PK,2021-04-01 06:24:05,clear sky
650,Saint-Francois,46.4154,3.9054,44.01,87,0,2.3,FR,2021-04-01 06:20:44,clear sky
651,Coolum Beach,-26.5333,153.1,70.0,89,17,1.01,AU,2021-04-01 06:24:05,moderate rain
652,Marsa Matruh,31.3525,27.2453,55.4,62,40,17.27,EG,2021-04-01 06:24:05,scattered clouds
653,Mwinilunga,-11.7358,24.4293,62.67,94,84,5.93,ZM,2021-04-01 06:21:07,broken clouds
654,Atakpame,7.5333,1.1333,71.87,91,42,3.98,TG,2021-04-01 06:24:05,scattered clouds
655,Armizonskoye,55.9461,67.6736,27.63,86,94,17.63,RU,2021-04-01 06:24:06,overcast clouds
656,Novyy Urgal,51.0736,132.5642,43.68,66,99,11.74,RU,2021-04-01 06:24:06,overcast clouds
657,Lishui,28.4604,119.9103,79.68,73,100,0.43,CN,2021-04-01 06:24:06,overcast clouds
658,Nanma,36.1817,118.1583,56.91,35,96,9.69,CN,2021-04-01 06:24:07,overcast clouds
659,Husum,54.4858,9.0524,46.99,81,75,5.75,DE,2021-04-01 06:24:08,broken clouds
660,Goundam,16.4145,-3.6708,73.33,11,0,8.88,ML,2021-04-01 06:24:08,clear sky
661,Hwange,-18.3693,26.5019,69.12,64,89,2.08,ZW,2021-04-01 06:24:09,overcast clouds
662,Quesnel,52.9999,-122.5029,33.8,75,90,2.3,CA,2021-04-01 06:24:09,overcast clouds
663,Lasa,46.6166,10.7002,50.0,75,0,5.75,IT,2021-04-01 06:21:42,clear sky
664,Sondrio,46.169,9.8692,54.0,63,37,7.25,IT,2021-04-01 06:24:09,scattered clouds
665,Sisimiut,66.9395,-53.6735,25.99,77,100,22.95,GL,2021-04-01 06:24:11,light snow
666,Puntian,7.6089,125.1163,88.65,61,83,5.32,PH,2021-04-01 06:24:11,broken clouds
667,Kholmogory,64.2229,41.656,33.8,93,90,6.71,RU,2021-04-01 06:24:11,light rain and snow
668,Campos Sales,-7.0744,-40.3761,66.31,95,100,4.43,BR,2021-04-01 06:23:52,overcast clouds
669,Puno,-15.8333,-70.0333,41.86,90,100,5.97,PE,2021-04-01 06:24:12,overcast clouds
670,Straseni,47.1414,28.6103,42.8,75,0,3.44,MD,2021-04-01 06:24:12,clear sky
671,Tarko-Sale,64.9225,77.785,15.53,91,100,23.8,RU,2021-04-01 06:24:13,overcast clouds
672,Awjilah,29.1081,21.2869,53.33,58,3,4.38,LY,2021-04-01 06:21:41,clear sky
673,Nara,34.6851,135.8049,75.2,38,75,9.22,JP,2021-04-01 06:21:22,broken clouds
674,Shangqiu,34.45,115.65,51.28,88,100,8.77,CN,2021-04-01 06:24:13,overcast clouds
675,Lagoa,39.05,-27.9833,57.13,68,0,7.7,PT,2021-04-01 06:19:49,clear sky
676,Denpasar,-8.65,115.2167,87.8,74,20,11.5,ID,2021-04-01 06:21:12,few clouds
677,Bose,45.4612,8.0137,60.01,69,93,3.38,IT,2021-04-01 06:24:14,overcast clouds
678,General Pico,-35.6566,-63.7568,56.77,78,2,7.63,AR,2021-04-01 06:20:48,clear sky
679,Mayo,38.8876,-76.5119,50.0,81,90,18.41,US,2021-04-01 06:24:14,overcast clouds
680,Santa Rosa,14.3122,121.1114,93.2,49,20,1.14,PH,2021-04-01 06:24:14,few clouds
681,Itaqui,-29.1253,-56.5531,58.82,75,0,8.08,BR,2021-04-01 06:20:10,clear sky
682,Akureyri,65.6835,-18.0878,44.6,57,90,11.5,IS,2021-04-01 06:19:20,overcast clouds
683,Batagay,67.6333,134.6333,17.49,80,80,6.22,RU,2021-04-01 06:21:17,broken clouds
